content,date,good_ID,good_name,commentTags,replyCount,score,userLevelId,userProvince,user_ID,user_name,score1,score2,score3,score4,score5
当天下单第二天送到第三天安装速度特别快Thecoolingeffectwasalsoverygoodthatsummer.效果也很好,2024/7/2 14:00,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,北京,21018684914,d***k,500,100,200,500,100000
送货人员和安装人员态度很好物流也很快空调很快就安装好了空调质量好制冷效果好屋里一会就凉快了,2024/6/25 19:38,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,0,海外,20992467269,j***h,500,100,200,500,100000
昨天收到货今天就安装上了很好用安装师傅很认真细心实物跟描述的是一样的很显高档物美价廉要买的朋友可以下单噢,2024/6/18 18:01,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,203,广东,20956974383,2***-,500,100,200,500,100000
大品牌价格实惠外观外形方方正正冷暖效果较好静音效果不错比较省电适合家用非常实惠建议购买产品效果很不错发货比较及时安装比较快服务质量较好,2024/7/3 9:35,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,新疆,21021489871,j***v,500,100,200,500,100000
性价比真的太高了618搞活动百亿大补贴购买的相当的划算发货很快安装师傅也很专业服务很不错出凉风的速度也很快满意哦,2024/6/18 22:56,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,20958826011,o***4,500,100,200,500,100000
国民品牌非常不错节能环保制冷一级能效降温好快睡眠开启睡眠风没有噪音我在大广东制热还没用这个价格买到手划算～第一天下单第二天送货到户第三天安装完毕时效杠杠的准备在买台,2024/7/12 8:45,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,广东,21053696504,j***c,500,100,200,500,100000
外形外观外观还行冷暖效果制冷效果杠杠的好静音效果很静音产品特色性价比非常高节能效果很节能送货时效京东送货隔日就收到了安装时效长虹售后到货了就上门安装了,2024/7/3 16:41,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,21023080011,止***德,500,100,200,500,100000
空调制冷效果很好打开空调五分钟整个房间温度就可以降下来了而且是一级能效的非常省电有没有什么噪音,2024/6/15 8:47,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,0,陕西,20938304784,j***4,500,100,200,500,100000
物流快捷迅速包装完好无损产品质量可靠性能优越在同类产品中性价比较高外观时尚精美大气美观外面采用聚酯纤维的塑料材质内在使用质量较高的金属材质我认为此次购买物超所值该产品是居家必备的不二之选,2024/6/27 17:01,100091564307,【大2匹】省空间超值底价！,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,陕西,21000322160,梦***达,500,100,200,500,100000
这个空调外观很好看制冷制暖效果都很强上开着睡眠状态也很静音睡起来特别舒适开一晚上感觉用电很少节用效果无敌棒出来的风也很柔顺不会太强满意这个空调安装师傅也很快隔天就过来安装,2024/6/17 20:25,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,广东,20951611157,碧***姐,500,100,200,500,100000
外形外观外观还可以的简单大方冷暖效果制冷效果还不错挺好静音效果静音效果还不错能接受的范围产品特色简单大方第四台长虹空调了东西收到很满意京东平台真的是超级好的卖家解答疑问不厌其烦细致认真关键是东西好而且货物发得超快包装仔细值得信赖,2024/7/4 19:05,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,21027479276,阿***鱼,500,100,200,500,100000
节能效果好柔风效果好送货时效及时安装时效安装师傅认真负责服务质量高外形外观美冷暖效果好静音效果好产品特色价兼物美,2024/7/11 21:24,100091564307,【大1.5匹】新三级智能防直吹,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,0,重庆,21052904844,j***d,500,100,200,500,100000
外形外观美观冷暖效果毕竟快温度调节方便静音效果非常完美产品特色大品牌值得信赖节能效果一级棒柔风效果非常好送货时效及时安装时效及时服务质量非常好一直用的都是长虹会继续会购会推荐给别人加油,2024/6/22 17:15,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,20978062420,安***q,500,100,200,500,100000
外形外观好看很时尚冷暖效果制冷效果超级棒静音效果很静音柔风效果风很舒服送货时效送货很快安装及时,2024/6/20 20:51,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,20969357289,7***8,500,100,200,500,100000
外形外观简约大气冷暖效果降温很快效果很好静音效果噪音小送货时效准时送达安装时效准时上门安装很棒服务质量服务态度很好值得推荐,2024/6/21 9:21,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,20970881801,u***v,500,100,200,500,100000
给小伙伴出租房买的空调送货速度超级快安装也很专业安装后垃圾也随手带走相当贴心还帮助了试机师傅也很专业哦&hellip&hellip,2024/7/2 8:31,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,21017312114,r***p,500,100,200,500,100000
冷暖效果效果非常好外形外观样式美观静音效果声音不大产品特色制冷效果不错还有APP能连安装时效安装巨快上午送到下午就来安好了真空也抽了排水也测了,2024/6/27 15:38,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,北京,20999998610,y***4,500,100,200,500,100000
一匹完全能满足小房间需要安在了厨房免去了夏日炎炎的烦恼多方比较性价比蛮高的参加的以旧换新活动安装很迅速加长了一米管线运行良好,2024/7/11 9:22,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,河北,21050033121,u***5,500,100,200,500,100000
外形外观喜欢这个款冷暖效果启动快制冷快静音效果能接受我觉得还好产品特色保修十年很不错节能效果一级以旧换新以前的也是长虹换的也是长虹支持长虹,2024/6/30 12:54,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,203,四川,21010912632,j***j,500,100,200,500,100000
京东就是神速啊当天晚上下单第二天上午就收到了而且还是送货上门预约第二天安装安装师傅很给力很快就安装好了空调制冷效果不错,2024/6/16 0:13,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,20942464704,小***6,500,100,200,500,100000
家里次卧的空调坏了对比了很多品牌选了这款长虹空调百亿补贴价格实惠5.28的能效比非常节能对比这个价格确实是一级能效三级价格空调乳白色的外观与我的墙纸很配静音效果不错智能速度快推荐,2024/7/2 22:41,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,重庆,21020506971,思***8,500,100,200,500,100000
物流很快操作简单声音很轻功能齐全制冷快还可以远程操控很方便外观也好看真是物美价廉好评,2024/6/24 10:55,100091564307,【大1.5匹】新一级重磅新品,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,四川,20985671389,j***z,500,100,200,500,100000
购买的时候发觉这款是新能效一级变频冷暖而且又是大品牌恰好天气突然变热安装服务也很及时一下子购买9台把家里所有空调都更换了,2024/6/16 15:39,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,福建,20945172408,t***d,500,100,200,500,100000
别看这空调不贵大热天救了命送货快安装快效果也很好军工品质值得信赖活动价非常合适也没啥噪音感觉就是比之前的中央空调好使,2024/6/14 10:56,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,201,天津,20934215495,j***u,500,100,200,500,100000
外形外观外观很好看冷暖效果制冷还不错静音效果噪音很小节能效果看介绍说很省电送货时效京东送货一直很快很快,2024/6/14 16:56,100091564307,【大1匹】新一级爆品力荐,制冷给力|安装准时|外观漂亮|美观大方|全自动智能|工艺精美|声音很轻|超级省电|保修期长|节能环保|风大马力足|反应迅速|多快好省,1,5,203,辽宁,20936075432,j***y,500,100,200,500,100000
